FEATURE_ID,NAME,LEVEL_1,GEOCODE,index,class_id,level_0,level_1,level_2,level_3,level_4,color,feature_id,theme,raw,value,key,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,811,8,value,,,,,,,,"329,1659731","3058,503117","2983,38979","1732,349998","1884,521229","2197,318448","2484,427334","4194,46885","4795,820365","4405,309162","2700,50728","2651,430285","2970,274503","3030,516175","3390,889501","3411,266868","2173,242687","3476,28764","4910,139037","3629,483557","3760,58242","2861,544284","2947,984592","1820,386959","2026,141256","2009,510576","1747,484016","1768,940785","1407,107562","1606,428018"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,911,9,relative,,,,,,,,,"0,11","0,95","0,97","0,57","0,57","0,71","0,77","1,35","1,52","1,34","0,8","0,8","0,93","0,98","1,07","1,01","0,65","1,1","1,51","1,23","1,1","0,81","0,78","0,53","0,57","0,57","0,47","0,52","0,44"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,911,9,value,,,,,,,,,"305,3227901","2753,449952","2823,42942","1678,564692","1655,801612","2094,808131","2332,574991","4117,292003","4635,062859","4061,410345","2425,262032","2416,41905","2845,095038","3040,994804","3355,116803","3157,655251","2023,31786","3413,356143","4687,936459","3986,249836","3557,715202","2603,3344","2458,523003","1645,930473","1781,451555","1775,410259","1453,272924","1610,614354","1422,505137"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,1011,10,relative,,,,,,,,,,"0,1","0,88","0,94","0,53","0,54","0,64","0,72","1,29","1,43","1,21","0,73","0,77","0,94","0,98","1,04","0,94","0,63","1,08","1,8","1,17","1,02","0,73","0,71","0,47","0,51","0,47","0,42","0,51"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,1011,10,value,,,,,,,,,,"285,529709","2562,842706","2784,248405","1552,382195","1596,705749","1941,085807","2205,810398","3935,555396","4314,695194","3684,093921","2214,160018","2341,032192","2902,76384","3091,71208","3252,369508","2907,208429","1948,613174","3345,104176","5832,541338","3790,348074","3279,875742","2293,035549","2207,095347","1459,062741","1579,842412","1478,569824","1303,578342","1641,014991"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,1111,11,relative,,,,,,,,,,,"0,09","0,84","0,89","0,51","0,48","0,61","0,68","1,19","1,35","1,13","0,7","0,76","0,9","0,96","0,99","0,91","0,59","1,39","1,76","1,08","0,91","0,67","0,63","0,42","0,45","0,43","0,42"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,1111,11,value,,,,,,,,,,,"275,7908745","2464,288339","2593,371612","1499,468995","1462,026376","1857,166248","2086,094328","3594,973794","4096,414948","3444,345704","2133,425719","2360,297029","2825,973746","3002,629147","3060,329433","2807,4871","1825,558756","4481,023761","5689,465127","3451,667979","2872,091749","2089,417175","1961,473231","1308,082909","1391,77827","1350,629213","1338,835169"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,1211,12,relative,,,,,,,,,,,,"0,1","0,77","0,85","0,46","0,45","0,59","0,64","1,09","1,27","1,09","0,68","0,73","0,85","0,91","0,95","0,86","0,62","1,39","1,62","0,93","0,82","0,6","0,58","0,37","0,42","0,44"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,1211,12,value,,,,,,,,,,,,"283,0714409","2262,485947","2523,317157","1377,018264","1388,28933","1789,563188","1938,71848","3320,739842","3842,84832","3344,81556","2105,961022","2292,843738","2654,863459","2810,682048","2928,187717","2672,741575","1998,405703","4492,877456","5207,4981","2926,892036","2576,78143","1875,966831","1804,342011","1156,52372","1302,293434","1405,403522"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,1311,13,relative,,,,,,,,,,,,,"0,09","0,73","0,78","0,43","0,45","0,56","0,61","1,04","1,23","1,07","0,66","0,7","0,79","0,87","0,9","0,89","0,6","1,31","1,43","0,85","0,75","0,54","0,54","0,35","0,41"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,1311,13,value,,,,,,,,,,,,,"265,2959285","2170,706454","2364,578195","1304,086688","1362,771345","1693,810062","1844,284257","3152,164038","3773,219762","3334,974539","2071,2658","2190,412376","2441,167343","2707,908114","2782,299291","2868,935364","1953,742129","4206,456561","4520,373569","2645,600671","2330,807698","1670,017727","1691,516532","1102,335249","1297,270943"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,1411,14,relative,,,,,,,,,,,,,,"0,09","0,66","0,72","0,41","0,43","0,54","0,56","1,02","1,2","1,06","0,64","0,68","0,77","0,84","0,9","0,86","0,57","1,13","1,32","0,78","0,69","0,47","0,52","0,35"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,1411,14,value,,,,,,,,,,,,,,"251,4697562","1989,602068","2212,54178","1236,653038","1296,870562","1644,8031","1706,860507","3115,153036","3726,849911","3349,172637","1995,170379","2098,936707","2389,133647","2599,610905","2911,842018","2798,001463","1838,732672","3576,330664","4123,317692","2430,475689","2142,708809","1468,16721","1624,462676","1133,52202"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,1511,15,relative,,,,,,,,,,,,,,,"0,08","0,61","0,69","0,4","0,41","0,51","0,54","1,01","1,18","1,03","0,62","0,67","0,75","0,83","0,88","0,82","0,53","1,02","1,21","0,71","0,64","0,45","0,53"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,1511,15,value,,,,,,,,,,,,,,,"230,7251262","1869,866639","2095,507391","1199,442507","1236,123688","1552,639575","1649,408474","3136,050151","3708,9018","3223,492076","1924,471555","2065,353645","2320,218049","2673,374937","2838,426474","2626,476181","1661,368818","3190,353093","3763,91004","2207,087102","2005,742031","1391,455064","1703,287735"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,1611,16,relative,,,,,,,,,,,,,,,,"0,07","0,58","0,65","0,36","0,37","0,49","0,53","0,98","1,15","1,01","0,62","0,65","0,78","0,8","0,85","0,77","0,49","0,94","1,15","0,68","0,6","0,46"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,1611,16,value,,,,,,,,,,,,,,,,"215,1276353","1773,705788","1959,014301","1109,728862","1128,0573","1511,405913","1658,061431","3101,326287","3604,123301","3140,983394","1923,88286","2027,564364","2527,384448","2599,600512","2738,072146","2427,217583","1544,31496","2909,254082","3554,622771","2108,34372","1872,940442","1466,642285"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,1711,17,relative,,,,,,,,,,,,,,,,,"0,07","0,55","0,6","0,33","0,35","0,49","0,53","0,96","1,13","1,02","0,6","0,67","0,76","0,79","0,81","0,73","0,47","0,91","1,13","0,64","0,61"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,1711,17,value,,,,,,,,,,,,,,,,,"207,1824572","1665,253194","1834,07992","1011,103081","1081,056847","1521,069043","1669,206684","3010,038005","3519,039495","3148,388237","1859,313241","2149,235205","2454,691993","2518,473485","2540,610146","2277,955157","1446,94583","2804,641768","3532,950414","2000,565836","1943,614316"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,1811,18,relative,,,,,,,,,,,,,,,,,,"0,07","0,52","0,56","0,32","0,34","0,49","0,52","0,94","1,12","0,99","0,6","0,64","0,74","0,74","0,77","0,68","0,45","0,91","1,1","0,66"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,1811,18,value,,,,,,,,,,,,,,,,,,"209,4837767","1590,490401","1696,868381","972,278982","1066,982107","1547,150073","1627,134184","2917,03202","3478,797784","3080,275869","1924,64897","2071,910824","2357,046086","2342,907598","2397,656894","2109,981189","1377,052388","2830,442269","3416,303779","2109,425347"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,1911,19,relative,,,,,,,,,,,,,,,,,,,"0,07","0,48","0,53","0,32","0,34","0,48","0,51","0,93","1,11","0,99","0,58","0,62","0,7","0,72","0,74","0,64","0,45","0,89","1,13"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,1911,19,value,,,,,,,,,,,,,,,,,,,"207,974278","1464,97455","1625,3178","990,7801821","1066,689057","1491,663924","1584,144478","2885,715007","3443,215452","3184,334482","1873,553326","1987,144077","2206,182262","2235,258392","2283,213636","1986,572514","1399,115805","2772,991971","3622,557925"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,2011,20,relative,,,,,,,,,,,,,,,,,,,,"0,06","0,46","0,52","0,32","0,33","0,47","0,5","0,91","1,11","0,95","0,56","0,59","0,67","0,69","0,71","0,64","0,44","0,93"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,2011,20,value,,,,,,,,,,,,,,,,,,,,"191,9749964","1406,696988","1618,137786","1002,632885","1044,634902","1447,410384","1537,637796","2835,73683","3572,096708","3091,936731","1791,341479","1855,085124","2083,201373","2153,11496","2186,592899","1995,045074","1356,666369","2983,345045"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,2111,21,relative,,,,,,,,,,,,,,,,,,,,,"0,06","0,45","0,52","0,31","0,33","0,47","0,48","0,91","1,09","0,94","0,54","0,57","0,65","0,67","0,66","0,62","0,45"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,2111,21,value,,,,,,,,,,,,,,,,,,,,,"186,5951166","1391,72992","1632,925196","983,2027234","1012,205177","1459,189162","1487,37873","2931,971565","3531,247915","3003,957699","1698,901695","1785,909013","2002,821624","2064,811818","2069,632503","1926,32636","1428,441514"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,2211,22,relative,,,,,,,,,,,,,,,,,,,,,,"0,06","0,44","0,51","0,31","0,32","0,45","0,46","0,9","1,08","0,9","0,53","0,55","0,63","0,64","0,64","0,62"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,2211,22,value,,,,,,,,,,,,,,,,,,,,,,"183,7083955","1398,363671","1598,989348","968,7522716","988,8456538","1400,551506","1481,825642","2909,825124","3469,827737","2849,187321","1663,229149","1717,130521","1939,415388","2002,608967","1986,992804","1988,442794"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,2311,23,relative,,,,,,,,,,,,,,,,,,,,,,,"0,06","0,43","0,5","0,31","0,3","0,42","0,45","0,9","1,06","0,87","0,51","0,54","0,64","0,62","0,64"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,2311,23,value,,,,,,,,,,,,,,,,,,,,,,,"184,0522478","1355,156841","1565,430298","946,9501518","942,052882","1372,897187","1448,654228","2873,154076","3351,724776","2717,272913","1588,562619","1663,473616","1989,627383","1938,264776","2053,571235"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,2411,24,relative,,,,,,,,,,,,,,,,,,,,,,,,"0,06","0,42","0,5","0,29","0,29","0,4","0,44","0,87","1,05","0,85","0,49","0,53","0,62","0,64"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,2411,24,value,,,,,,,,,,,,,,,,,,,,,,,,"180,1220771","1300,376932","1547,377614","912,8021084","941,9640912","1305,730483","1407,978499","2754,560657","3287,615889","2628,905319","1528,650274","1653,70065","1919,777253","2048,316467"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,2511,25,relative,,,,,,,,,,,,,,,,,,,,,,,,,"0,06","0,41","0,48","0,29","0,28","0,4","0,43","0,85","1,04","0,84","0,48","0,51","0,61"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,2511,25,value,,,,,,,,,,,,,,,,,,,,,,,,,"176,6845527","1282,00743","1485,324135","922,1852017","919,5481368","1269,664986","1363,933059","2654,76762","3223,240252","2584,048086","1487,562415","1587,62312","1962,605477"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,2611,26,relative,,,,,,,,,,,,,,,,,,,,,,,,,,"0,06","0,4","0,47","0,28","0,28","0,39","0,42","0,84","1,02","0,82","0,45","0,51"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,2611,26,value,,,,,,,,,,,,,,,,,,,,,,,,,,"172,5551529","1232,478692","1518,890524","896,6667302","907,3830806","1222,378095","1309,879748","2603,366663","3151,564898","2546,107765","1406,477382","1615,369123"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,2711,27,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,05","0,39","0,46","0,27","0,28","0,38","0,41","0,83",1,"0,79","0,44"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,2711,27,value,,,,,,,,,,,,,,,,,,,,,,,,,,,"161,3412497","1268,195044","1479,500048","878,1138031","873,2158567","1179,216234","1278,196191","2565,356256","3104,874353","2451,826006","1402,238538"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,2811,28,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,05","0,38","0,45","0,27","0,27","0,37","0,4","0,8","0,97","0,76"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,2811,28,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,"160,5161738","1234,068331","1446,392547","839,5103428","828,4413451","1158,571866","1245,792695","2510,141136","3008,044337","2433,018929"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,2911,29,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,05","0,37","0,44","0,26","0,26","0,37","0,41","0,78","0,96"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,2911,29,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"157,0782301","1199,42069","1379,116688","821,3820412","801,9528342","1138,265741","1274,41757","2424,319394","3056,708684"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,3011,30,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,05","0,35","0,43","0,25","0,25","0,38","0,39","0,76"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,3011,30,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"153,6852243","1116,926409","1341,810286","785,9932061","777,8755574","1177,027341","1216,923042","2432,934724"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,3111,31,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,05","0,34","0,42","0,24","0,25","0,36","0,39"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,3111,31,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"154,1355428","1066,495523","1288,445372","757,2916968","784,6172465","1122,037354","1240,880004"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,3211,32,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,05","0,33","0,41","0,25","0,24","0,36"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,3211,32,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150,2035935","1033,861701","1255,520525","792,9236223","754,7299237","1141,840302"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,3311,33,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,05","0,33","0,42","0,25","0,25"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,3311,33,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"149,6400974","1018,678302","1317,068329","766,5788294","784,8413217"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,3411,34,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,05","0,34","0,41","0,25"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,3411,34,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"148,1092216","1066,04138","1277,572556","793,5999354"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,3511,35,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,05","0,33","0,4"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,3511,35,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"158,1928176","1023,931639","1277,127118"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,3611,36,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,05","0,33"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,3611,36,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"157,0096451","1044,830377"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,3711,37,relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,05"
6,Pampa,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,6,age,3711,37,value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162,4534154"
6,Pampa,,,2200,12,Natural,2. Non Forest Natural Formation,Grassland,Grassland,Grassland,#b8af4f,6,age,12,0,relative,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6,Pampa,,,2200,12,Natural,2. Non Forest Natural Formation,Grassland,Grassland,Grassland,#b8af4f,6,age,112,1,relative,"0,15","2,92","2,86","1,81","2,19","2,46","2,18","1,66","1,52","2,2","1,76","2,12","2,15","1,93","1,88","1,98","1,56","2,1","2,45","2,2","2,51","2,21","2,05","1,57","1,38","1,18","1,31","1,63","1,62","2,19","1,58","1,26","1,46","1,15","1,62","0,04","0,04"
6,Pampa,,,2200,12,Natural,2. Non Forest Natural Formation,Grassland,Grassland,Grassland,#b8af4f,6,age,112,1,value,"13669,58786","263754,7206","258834,7695","162296,7586","195743,0121","220607,454","194648,1764","147630,1736","132921,8781","193380,3635","153873,7621","183236,9611","184616,7628","163977,9269","159288,0905","165406,7771","128662,5635","170232,761","194961,5488","174128,3341","199193,9453","175826,991","162044,5274","123644,8273","106281,8193","88566,41885","96577,3799","117446,8336","114484,9168","152746,5347","108999,1055","85429,29944","97304,02336","74652,11774","100651,3492","2642,612222","2313,173086"
6,Pampa,,,2200,12,Natural,2. Non Forest Natural Formation,Grassland,Grassland,Grassland,#b8af4f,6,age,212,2,relative,,"0,15","2,92","2,88","1,82","2,18","2,47","2,19","1,69","1,51","2,22","1,78","2,13","2,17","1,94","1,91","2,01","1,59","2,14","2,46","2,19","2,5","2,22","2,06","1,61","1,41","1,2","1,34","1,66","1,64","2,22","1,61","1,28","1,51","1,2","1,67","0,04"
6,Pampa,,,2200,12,Natural,2. Non Forest Natural Formation,Grassland,Grassland,Grassland,#b8af4f,6,age,212,2,value,,"13669,58786","263754,7206","258834,7695","162296,7586","195743,0121","220607,454","194648,1764","147630,1736","132921,8781","193380,3635","153873,7621","183236,9611","184616,7628","163977,9269","159288,0905","165406,7771","128662,5635","170232,761","194961,5488","174128,3341","199193,9453","175826,991","162044,5274","123644,8273","106281,8193","88566,41885","96577,3799","117446,8336","114484,9168","152746,5347","108999,1055","85429,29944","97303,86721","74651,88761","100651,2731","2642,612222"
6,Pampa,,,2200,12,Natural,2. Non Forest Natural Formation,Grassland,Grassland,Grassland,#b8af4f,6,age,312,3,relative,,,"0,15","2,93","2,87","1,8","2,17","2,47","2,21","1,68","1,51","2,21","1,76","2,13","2,16","1,94","1,9","2,03","1,6","2,13","2,43","2,16","2,48","2,22","2,07","1,62","1,42","1,19","1,34","1,66","1,65","2,24","1,62","1,28","1,54","1,22","1,6"
6,Pampa,,,2200,12,Natural,2. Non Forest Natural Formation,Grassland,Grassland,Grassland,#b8af4f,6,age,312,3,value,,,"13485,19318","263021,5698","256486,5412","161562,5901","194260,0916","219679,7644","193537,3747","147429,8119","131829,9189","190834,5043","151644,4181","181596,0652","182613,1272","162233,6983","156942,2726","164272,5154","126982,1713","168648,1964","193295,2807","172154,3701","196023,3097","174109,5635","159694,589","121788,2702","104883,521","85798,3707","94708,17877","115672,282","113371,9932","151690,4832","108126,4656","82979,18835","95831,22637","73887,16428","96633,46525"
6,Pampa,,,2200,12,Natural,2. Non Forest Natural Formation,Grassland,Grassland,Grassland,#b8af4f,6,age,412,4,relative,,,,"0,13","2,67","2,61","1,62","1,98","2,23","1,99","1,51","1,33","1,94","1,59","1,93","1,94","1,75","1,68","1,79","1,46","1,96","2,25","1,96","2,25",2,"1,84","1,42","1,24","1,07","1,19","1,53","1,49","2,02","1,41","1,1","1,34","1,17"
6,Pampa,,,2200,12,Natural,2. Non Forest Natural Formation,Grassland,Grassland,Grassland,#b8af4f,6,age,412,4,value,,,,"11234,36814","238520,4758","234283,6746","145212,6621","175575,1605","195543,1767","175109,2137","131579,716","115161,5109","167149,0464","134927,7359","163304,0548","162006,3941","144506,1735","135950,2833","142072,2236","115293,1098","155829,0481","178733,6343","155320,5214","176827,4556","153909,1816","138657,755","104696,7722","89249,21988","75422,77646","82779,24568","105243,0376","100513,5619","134622,6259","91284,55034","68686,7286","80831,76185","70814,56103"
6,Pampa,,,2200,12,Natural,2. Non Forest Natural Formation,Grassland,Grassland,Grassland,#b8af4f,6,age,512,5,relative,,,,,"0,11","2,49","2,43","1,51","1,84","2,07","1,86","1,36","1,22","1,79","1,45","1,79","1,8","1,59","1,51","1,66","1,35","1,84","2,1","1,86","2,06","1,83","1,67","1,28","1,14","0,97","1,1","1,43","1,36","1,83","1,27",1,"1,3"
6,Pampa,,,2200,12,Natural,2. Non Forest Natural Formation,Grassland,Grassland,Grassland,#b8af4f,6,age,512,5,value,,,,,"10026,94268","222791,8828","217055,0647","133690,4839","161292,1969","182010,8496","162010,1652","117357,0861","105056,637","152342,9769","122859,5723","149744,9167","147911,7812","128794,6132","119931,945","131230,4476","107416,4538","146207,3608","166267,3667","145941,9729","159071,5885","137854,5592","123116,6404","91788,48897","80326,44188","67937,41495","76095,85146","96820,88246","90649,5177","118110,9351","78803,37172","60502,36093","78163,01015"
6,Pampa,,,2200,12,Natural,2. Non Forest Natural Formation,Grassland,Grassland,Grassland,#b8af4f,6,age,612,6,relative,,,,,,"0,1","2,31","2,26","1,41","1,71","1,92","1,71","1,25","1,13","1,63","1,34","1,67","1,64","1,46","1,41","1,55","1,28","1,72",2,"1,74","1,92","1,67","1,49","1,18","1,05","0,91","1,03","1,34","1,24","1,63","1,13","0,98"
6,Pampa,,,2200,12,Natural,2. Non Forest Natural Formation,Grassland,Grassland,Grassland,#b8af4f,6,age,612,6,value,,,,,,"8604,751841","206791,7534","200406,5331","123350,3367","150063,7222","167723,9932","147528,5546","107055,4633","96332,24465","138180,756","112215,6499","137339,3392","132595,9542","116101,9045","111945,7141","123211,6085","101716,8537","135990,7948","157254,302","134327,8862","144580,5923","123303,7778","107229,751","83471,40506","73024,57419","62874,26054","69458,69127","89372,77675","79827,90145","101646,6631","68324,8384","59125,24406"
6,Pampa,,,2200,12,Natural,2. Non Forest Natural Formation,Grassland,Grassland,Grassland,#b8af4f,6,age,712,7,relative,,,,,,,"0,08","2,16","2,13","1,32","1,61","1,79","1,59","1,17","1,04","1,51","1,25","1,55","1,5","1,38","1,33","1,48","1,2","1,64","1,91","1,65","1,8","1,54","1,39","1,1","0,98","0,86","0,96","1,26","1,12","1,47","1,12"
6,Pampa,,,2200,12,Natural,2. Non Forest Natural Formation,Grassland,Grassland,Grassland,#b8af4f,6,age,712,7,value,,,,,,,"7425,478836","192077,5841","186205,8963","116081,9629","140000,3466","154289,4576","136854,3447","99510,09984","87963,75036","126606,2613","102973,089","125132,7515","119539,6902","109003,7825","105765,1375","117334,3538","94997,40403","129018,5677","146864,9561","123772,6823","132952,0004","110507,9492","98377,29918","76488,46007","67539,72658","58110,83618","63793,15218","81613,29319","69537,15502","88820,30916","67442,77323"
6,Pampa,,,2200,12,Natural,2. Non Forest Natural Formation,Grassland,Grassland,Grassland,#b8af4f,6,age,812,8,relative,,,,,,,,"0,08","2,06","2,01","1,25","1,5","1,66","1,51","1,09","0,97","1,42","1,16","1,44","1,43","1,31","1,27","1,4","1,15","1,56","1,81","1,57","1,68","1,45","1,3","1,04","0,93","0,8","0,88","1,18","1,01","1,46"
6,Pampa,,,2200,12,Natural,2. Non Forest Natural Formation,Grassland,Grassland,Grassland,#b8af4f,6,age,812,8,value,,,,,,,,"6750,258926","180466,878","176399,8696","108898,4413","129739,6268","142788,0905","128322,3626","92184,00785","80802,32337","117094,1182","94062,4849","114494,6121","112897,2257","104043,3623","101267,7214","110632,7959","90530,59577","120430,9157","136399,9531","115847,4777","120980,3689","102748,5481","90730,72643","71376,95627","62914,46682","53679,10648","57074,54302","73475,93413","61164,08133","87896,82887"
